tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-0301,Auckland,Hard,32,A,20240108,300,126214,106121,6-2 7-5,3,F,96.0,10.0,2.0,73.0,45.0,32.0,16.0,10.0,3.0,3.0,2.0,2.0,57.0,31.0,24.0,9.0,10.0,2.0,5.0
2024-0301,Auckland,Hard,32,A,20240108,299,106121,210097,7-5 7-6(9),3,SF,120.0,3.0,2.0,87.0,53.0,43.0,21.0,12.0,3.0,3.0,9.0,3.0,84.0,57.0,44.0,15.0,12.0,1.0,2.0
2024-0301,Auckland,Hard,32,A,20240108,298,126214,209950,6-2 7-5,3,SF,108.0,7.0,1.0,80.0,49.0,34.0,17.0,10.0,6.0,7.0,5.0,7.0,64.0,36.0,20.0,14.0,10.0,4.0,8.0
2024-0301,Auckland,Hard,32,A,20240108,297,210097,106148,6-4 6-3,3,QF,100.0,7.0,3.0,71.0,42.0,31.0,15.0,10.0,7.0,8.0,1.0,1.0,55.0,32.0,22.0,11.0,9.0,4.0,7.0
2024-0301,Auckland,Hard,32,A,20240108,296,106121,124186,6-4 6-7(3) 6-3,3,QF,159.0,9.0,5.0,111.0,66.0,48.0,23.0,16.0,8.0,10.0,4.0,3.0,93.0,51.0,34.0,22.0,15.0,1.0,5.0
2024-0301,Auckland,Hard,32,A,20240108,295,209950,127157,7-6(2) 1-0 RET,3,QF,74.0,0.0,0.0,41.0,27.0,21.0,11.0,6.0,0.0,0.0,2.0,1.0,46.0,24.0,16.0,15.0,7.0,1.0,2.0
2024-0301,Auckland,Hard,32,A,20240108,294,126214,111815,W/O,3,QF,0.0,,,,,,,,,,,,,,,,,,
2024-0301,Auckland,Hard,32,A,20240108,293,210097,206681,6-3 6-4,3,R16,71.0,10.0,3.0,59.0,40.0,32.0,9.0,10.0,2.0,3.0,1.0,4.0,49.0,32.0,24.0,8.0,9.0,5.0,8.0
2024-0301,Auckland,Hard,32,A,20240108,292,106148,124116,7-5 6-3,3,R16,101.0,3.0,2.0,67.0,31.0,26.0,23.0,11.0,2.0,2.0,9.0,1.0,64.0,32.0,27.0,15.0,10.0,2.0,4.0
2024-0301,Auckland,Hard,32,A,20240108,291,124186,202103,6-1 6-1,3,R16,66.0,2.0,0.0,46.0,29.0,18.0,10.0,7.0,0.0,2.0,2.0,3.0,45.0,21.0,7.0,6.0,7.0,4.0,11.0
2024-0301,Auckland,Hard,32,A,20240108,290,106121,126845,6-2 6-4,3,R16,75.0,7.0,0.0,48.0,33.0,30.0,9.0,9.0,3.0,3.0,5.0,0.0,60.0,39.0,24.0,12.0,9.0,1.0,4.0
2024-0301,Auckland,Hard,32,A,20240108,289,209950,132686,6-2 6-0,3,R16,51.0,5.0,1.0,34.0,24.0,21.0,7.0,7.0,0.0,0.0,1.0,0.0,39.0,24.0,12.0,5.0,7.0,2.0,7.0
2024-0301,Auckland,Hard,32,A,20240108,288,127157,200000,7-6(9) 7-5,3,R16,154.0,5.0,4.0,92.0,60.0,44.0,17.0,12.0,8.0,9.0,9.0,2.0,87.0,57.0,37.0,17.0,12.0,4.0,6.0
2024-0301,Auckland,Hard,32,A,20240108,287,126214,122298,7-5 6-3,3,R16,82.0,2.0,1.0,57.0,36.0,32.0,9.0,11.0,0.0,2.0,3.0,5.0,54.0,33.0,22.0,10.0,10.0,3.0,7.0
2024-0301,Auckland,Hard,32,A,20240108,286,111815,209414,6-3 6-7(6) 6-1,3,R16,148.0,12.0,1.0,100.0,61.0,45.0,24.0,15.0,5.0,6.0,10.0,1.0,90.0,53.0,34.0,21.0,13.0,5.0,9.0
2024-0301,Auckland,Hard,32,A,20240108,284,206681,104792,6-4 6-7(6) 7-6(4),3,R32,155.0,5.0,1.0,122.0,86.0,63.0,23.0,17.0,7.0,8.0,16.0,1.0,120.0,79.0,59.0,25.0,17.0,3.0,5.0
2024-0301,Auckland,Hard,32,A,20240108,283,106148,105138,6-4 6-3,3,R32,104.0,3.0,4.0,54.0,34.0,25.0,8.0,9.0,1.0,3.0,3.0,3.0,73.0,50.0,31.0,5.0,10.0,10.0,15.0
2024-0301,Auckland,Hard,32,A,20240108,282,124116,133430,6-4 6-2,3,R32,68.0,5.0,1.0,49.0,32.0,27.0,10.0,9.0,2.0,2.0,0.0,11.0,55.0,27.0,20.0,11.0,9.0,0.0,3.0
2024-0301,Auckland,Hard,32,A,20240108,280,124186,126127,6-3 7-5,3,R32,98.0,8.0,1.0,62.0,43.0,31.0,13.0,11.0,5.0,7.0,6.0,4.0,73.0,42.0,23.0,16.0,10.0,6.0,10.0
2024-0301,Auckland,Hard,32,A,20240108,279,106121,126846,7-5 7-5,3,R32,99.0,6.0,5.0,78.0,49.0,38.0,10.0,12.0,5.0,7.0,4.0,1.0,65.0,35.0,25.0,16.0,12.0,3.0,7.0
2024-0301,Auckland,Hard,32,A,20240108,278,126845,208485,6-4 6-4,3,R32,87.0,10.0,0.0,51.0,31.0,29.0,13.0,10.0,2.0,2.0,2.0,4.0,60.0,40.0,33.0,7.0,10.0,2.0,4.0
2024-0301,Auckland,Hard,32,A,20240108,277,209950,104755,6-3 6-4,3,R32,69.0,9.0,2.0,60.0,42.0,33.0,12.0,10.0,1.0,1.0,2.0,0.0,46.0,26.0,22.0,10.0,9.0,4.0,6.0
2024-0301,Auckland,Hard,32,A,20240108,276,132686,210506,0-6 7-6(6) 6-3,3,R32,118.0,12.0,1.0,85.0,59.0,41.0,16.0,14.0,3.0,7.0,6.0,0.0,83.0,60.0,47.0,11.0,13.0,2.0,4.0
2024-0301,Auckland,Hard,32,A,20240108,275,127157,106218,7-6(5) 6-2,3,R32,92.0,5.0,1.0,60.0,35.0,25.0,14.0,10.0,3.0,5.0,1.0,2.0,58.0,32.0,18.0,14.0,10.0,3.0,7.0
2024-0301,Auckland,Hard,32,A,20240108,273,122298,111153,7-6(5) 6-2,3,R32,96.0,6.0,2.0,55.0,28.0,25.0,20.0,10.0,1.0,1.0,5.0,1.0,77.0,56.0,35.0,10.0,10.0,4.0,6.0
2024-0301,Auckland,Hard,32,A,20240108,272,126214,127339,1-6 6-3 6-2,3,R32,91.0,10.0,0.0,64.0,44.0,33.0,13.0,12.0,2.0,4.0,13.0,6.0,76.0,46.0,28.0,18.0,12.0,0.0,3.0
2024-0301,Auckland,Hard,32,A,20240108,271,209414,200670,6-4 6-2,3,R32,93.0,6.0,2.0,63.0,38.0,31.0,13.0,9.0,1.0,1.0,5.0,5.0,58.0,28.0,17.0,16.0,9.0,3.0,6.0
2024-580,Australian Open,Hard,128,G,20240115,100,104925,209976,6-2 6-7(5) 6-3 6-4,5,R128,241.0,11.0,1.0,129.0,77.0,51.0,32.0,20.0,5.0,9.0,7.0,7.0,123.0,84.0,55.0,12.0,19.0,9.0,17.0
2024-580,Australian Open,Hard,128,G,20240115,101,200615,117360,6-3 7-6(3) 6-2,5,R128,148.0,20.0,3.0,87.0,63.0,51.0,15.0,15.0,3.0,3.0,11.0,5.0,113.0,77.0,51.0,15.0,14.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,102,104792,105870,6-4 6-3 7-5,5,R128,139.0,16.0,5.0,94.0,49.0,36.0,29.0,16.0,4.0,5.0,6.0,4.0,108.0,70.0,45.0,18.0,15.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,103,144869,104918,6-4 6-2 6-2,5,R128,143.0,11.0,0.0,80.0,57.0,43.0,14.0,13.0,4.0,5.0,6.0,2.0,82.0,43.0,31.0,13.0,13.0,8.0,14.0
2024-580,Australian Open,Hard,128,G,20240115,104,105173,104527,6-4 3-6 5-7 6-3 6-0,5,R128,216.0,13.0,6.0,131.0,76.0,62.0,27.0,23.0,6.0,10.0,14.0,0.0,138.0,70.0,52.0,30.0,23.0,6.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,105,144719,207686,6-3 6-3 6-1,5,R128,115.0,8.0,3.0,70.0,49.0,40.0,11.0,13.0,3.0,4.0,3.0,5.0,91.0,49.0,31.0,15.0,12.0,9.0,15.0
2024-580,Australian Open,Hard,128,G,20240115,106,106331,106426,3-6 7-5 4-6 6-1 7-5,5,R128,261.0,18.0,5.0,173.0,97.0,73.0,33.0,25.0,12.0,17.0,13.0,10.0,148.0,82.0,55.0,32.0,25.0,4.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,107,210097,105138,6-2 7-6(2) 7-5,5,R128,166.0,14.0,2.0,103.0,70.0,55.0,13.0,16.0,9.0,11.0,1.0,2.0,114.0,87.0,50.0,13.0,16.0,1.0,6.0
2024-580,Australian Open,Hard,128,G,20240115,108,126203,207680,4-6 6-3 3-6 6-2 6-4,5,R128,243.0,8.0,1.0,150.0,98.0,65.0,27.0,23.0,12.0,17.0,4.0,7.0,157.0,99.0,65.0,25.0,23.0,9.0,16.0
2024-580,Australian Open,Hard,128,G,20240115,109,200384,106148,6-3 6-2 3-6 6-4,5,R128,174.0,8.0,3.0,108.0,68.0,44.0,28.0,18.0,6.0,8.0,8.0,3.0,133.0,83.0,55.0,21.0,18.0,11.0,16.0
2024-580,Australian Open,Hard,128,G,20240115,110,206681,105227,6-1 2-6 6-2 7-5,5,R128,151.0,10.0,3.0,91.0,59.0,47.0,19.0,18.0,0.0,2.0,16.0,6.0,125.0,65.0,46.0,25.0,17.0,11.0,17.0
2024-580,Australian Open,Hard,128,G,20240115,111,202103,208013,3-6 6-3 6-4 2-6 6-2,5,R128,203.0,9.0,3.0,137.0,91.0,64.0,27.0,22.0,6.0,10.0,1.0,7.0,135.0,78.0,50.0,34.0,22.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,112,207518,126127,7-6(3) 7-6(4) 4-6 6-2,5,R128,214.0,7.0,4.0,149.0,89.0,62.0,31.0,21.0,3.0,7.0,6.0,4.0,127.0,79.0,56.0,26.0,21.0,5.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,113,209414,105902,6-7(2) 6-3 3-6 6-3 6-3,5,R128,212.0,11.0,6.0,134.0,67.0,59.0,39.0,24.0,0.0,2.0,21.0,3.0,157.0,95.0,73.0,29.0,24.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,114,111442,126846,3-6 7-6(3) 6-2 3-6 6-4,5,R128,248.0,18.0,3.0,151.0,91.0,70.0,32.0,24.0,12.0,15.0,14.0,2.0,158.0,93.0,66.0,39.0,24.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,115,126774,200267,5-7 6-1 6-1 6-3,5,R128,179.0,10.0,6.0,116.0,66.0,48.0,27.0,18.0,3.0,5.0,6.0,3.0,113.0,57.0,36.0,28.0,17.0,9.0,16.0
2024-580,Australian Open,Hard,128,G,20240115,116,206173,122298,6-4 7-5 6-3,5,R128,154.0,7.0,2.0,88.0,51.0,35.0,24.0,16.0,5.0,6.0,8.0,2.0,107.0,69.0,45.0,15.0,15.0,10.0,15.0
2024-580,Australian Open,Hard,128,G,20240115,117,207411,106398,4-6 6-2 6-3 6-4,5,R128,153.0,11.0,2.0,112.0,75.0,56.0,23.0,19.0,4.0,6.0,7.0,3.0,105.0,66.0,45.0,19.0,18.0,3.0,8.0
2024-580,Australian Open,Hard,128,G,20240115,118,123755,106186,2-6 6-3 7-6(3) 4-6 7-6(8),5,R128,299.0,16.0,2.0,202.0,137.0,90.0,28.0,26.0,17.0,25.0,11.0,4.0,175.0,109.0,71.0,33.0,25.0,7.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,119,202104,200670,3-6 6-2 6-3 3-0 RET,5,R128,133.0,6.0,2.0,90.0,66.0,42.0,15.0,15.0,8.0,11.0,13.0,5.0,98.0,57.0,34.0,17.0,14.0,7.0,14.0
2024-580,Australian Open,Hard,128,G,20240115,120,126207,106432,6-3 7-6(7) 2-6 6-3,5,R128,208.0,15.0,8.0,163.0,97.0,71.0,29.0,19.0,10.0,14.0,12.0,2.0,118.0,80.0,56.0,19.0,19.0,5.0,9.0
2024-580,Australian Open,Hard,128,G,20240115,121,207830,208278,7-5 6-1 7-5,5,R128,150.0,4.0,0.0,103.0,72.0,56.0,13.0,16.0,6.0,7.0,4.0,4.0,104.0,56.0,40.0,19.0,15.0,7.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,122,206499,126214,6-7(2) 7-6(7) 1-6 6-1 6-3,5,R128,202.0,23.0,8.0,162.0,101.0,76.0,34.0,24.0,11.0,13.0,34.0,6.0,143.0,89.0,73.0,26.0,23.0,2.0,6.0
2024-580,Australian Open,Hard,128,G,20240115,123,111575,127157,5-7 6-3 7-6(5) 7-6(3),5,R128,242.0,15.0,4.0,147.0,85.0,65.0,33.0,23.0,7.0,11.0,10.0,3.0,145.0,90.0,68.0,26.0,22.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,124,200282,105683,6-7(6) 6-3 2-0 RET,5,R128,115.0,10.0,1.0,80.0,41.0,35.0,24.0,12.0,4.0,4.0,12.0,1.0,70.0,40.0,30.0,18.0,11.0,1.0,3.0
2024-580,Australian Open,Hard,128,G,20240115,125,208286,200443,7-6(5) 6-2 6-4,5,R128,156.0,16.0,1.0,114.0,72.0,52.0,21.0,15.0,9.0,11.0,1.0,0.0,92.0,59.0,40.0,15.0,15.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,126,200303,126239,7-5 6-1 6-7(6) 6-7(5) 6-3,5,R128,282.0,9.0,4.0,176.0,124.0,92.0,29.0,26.0,9.0,10.0,18.0,6.0,183.0,114.0,85.0,29.0,26.0,10.0,16.0
2024-580,Australian Open,Hard,128,G,20240115,127,207925,111797,6-4 3-6 6-3 2-6 7-5,5,R128,241.0,14.0,4.0,134.0,73.0,53.0,32.0,24.0,3.0,9.0,8.0,2.0,140.0,89.0,65.0,23.0,24.0,9.0,15.0
2024-580,Australian Open,Hard,128,G,20240115,128,200624,200240,6-1 6-4 2-6 4-6 6-2,5,R128,185.0,12.0,5.0,116.0,70.0,52.0,23.0,22.0,2.0,8.0,13.0,11.0,150.0,85.0,61.0,20.0,21.0,10.0,18.0
2024-580,Australian Open,Hard,128,G,20240115,129,111460,144750,4-6 7-6(5) 7-5 7-6(2),5,R128,187.0,21.0,5.0,152.0,99.0,78.0,29.0,23.0,12.0,14.0,15.0,2.0,135.0,95.0,72.0,21.0,23.0,5.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,130,111153,106121,6-4 6-2 6-3,5,R128,99.0,9.0,2.0,73.0,57.0,50.0,9.0,14.0,1.0,1.0,4.0,3.0,76.0,45.0,30.0,18.0,13.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,131,126094,205734,7-5 6-4 3-6 4-6 7-6(6),5,R128,222.0,21.0,1.0,154.0,100.0,83.0,25.0,27.0,4.0,8.0,15.0,6.0,202.0,130.0,91.0,34.0,26.0,19.0,23.0
2024-580,Australian Open,Hard,128,G,20240115,132,208029,106415,6-2 4-6 7-6(3) 6-4,5,R128,205.0,17.0,5.0,135.0,86.0,66.0,29.0,20.0,6.0,7.0,4.0,4.0,135.0,83.0,57.0,26.0,20.0,8.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,133,209070,111513,6-2 6-7(3) 6-2 3-6 6-2,5,R128,206.0,11.0,3.0,119.0,78.0,66.0,21.0,23.0,3.0,5.0,5.0,7.0,160.0,100.0,64.0,29.0,22.0,11.0,18.0
2024-580,Australian Open,Hard,128,G,20240115,134,209950,106210,4-6 7-5 6-2 6-3,5,R128,163.0,18.0,4.0,99.0,65.0,55.0,23.0,20.0,1.0,2.0,3.0,8.0,129.0,88.0,59.0,19.0,19.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,135,134868,126128,2-6 3-6 7-6(3) 6-4 7-5,5,R128,230.0,15.0,5.0,162.0,95.0,68.0,38.0,26.0,10.0,14.0,16.0,3.0,143.0,88.0,67.0,35.0,25.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,136,200005,105676,6-2 7-5 5-7 6-3,5,R128,176.0,9.0,1.0,120.0,72.0,55.0,30.0,21.0,7.0,9.0,9.0,3.0,130.0,77.0,55.0,26.0,20.0,12.0,17.0
2024-580,Australian Open,Hard,128,G,20240115,137,111190,105948,6-4 7-6(3) 7-6(5),5,R128,153.0,13.0,2.0,112.0,67.0,47.0,26.0,17.0,1.0,4.0,14.0,7.0,114.0,64.0,52.0,22.0,17.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,138,210150,133430,6-3 7-5 7-5,5,R128,139.0,12.0,4.0,95.0,57.0,47.0,26.0,17.0,9.0,9.0,12.0,7.0,106.0,60.0,46.0,19.0,16.0,7.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,139,128034,117357,7-6(4) 6-4 6-2,5,R128,131.0,24.0,1.0,92.0,56.0,48.0,20.0,15.0,1.0,1.0,3.0,0.0,98.0,65.0,40.0,21.0,15.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,140,105777,105916,4-6 6-3 7-6(1) 6-2,5,R128,207.0,8.0,8.0,119.0,77.0,64.0,16.0,20.0,5.0,8.0,5.0,6.0,146.0,80.0,51.0,35.0,19.0,16.0,21.0
2024-580,Australian Open,Hard,128,G,20240115,141,106423,124116,7-6(1) 2-6 6-7(4) 6-1 7-6(8),5,R128,258.0,26.0,3.0,165.0,114.0,87.0,31.0,26.0,2.0,4.0,15.0,3.0,160.0,97.0,78.0,33.0,25.0,5.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,142,132686,109739,7-5 7-6(3) 6-2,5,R128,149.0,18.0,0.0,99.0,64.0,54.0,18.0,16.0,7.0,8.0,11.0,4.0,118.0,79.0,51.0,17.0,16.0,10.0,14.0
2024-580,Australian Open,Hard,128,G,20240115,143,200221,106005,6-4 6-4 7-6(5),5,R128,166.0,11.0,2.0,116.0,84.0,57.0,18.0,16.0,5.0,7.0,7.0,4.0,115.0,71.0,46.0,23.0,16.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,144,200000,106233,6-3 7-5 6-7(5) 5-7 6-3,5,R128,299.0,16.0,10.0,166.0,97.0,75.0,40.0,27.0,5.0,8.0,15.0,8.0,180.0,121.0,85.0,28.0,27.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,145,126409,124186,2-6 7-6(3) 4-6 6-4 7-6(7),5,R128,259.0,31.0,10.0,167.0,112.0,84.0,22.0,26.0,7.0,13.0,12.0,5.0,180.0,126.0,84.0,31.0,26.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,146,200325,200516,4-6 6-3 6-4 7-6(4),5,R128,181.0,19.0,5.0,123.0,77.0,66.0,27.0,21.0,4.0,5.0,17.0,1.0,129.0,81.0,59.0,25.0,20.0,4.0,6.0
2024-580,Australian Open,Hard,128,G,20240115,147,106421,209279,5-7 6-2 6-4 1-0 RET,5,R128,157.0,9.0,4.0,90.0,54.0,39.0,21.0,16.0,5.0,8.0,12.0,7.0,121.0,69.0,50.0,19.0,15.0,13.0,19.0
2024-580,Australian Open,Hard,128,G,20240115,148,100644,136440,4-6 6-3 7-6(3) 6-3,5,R128,192.0,19.0,2.0,131.0,94.0,73.0,22.0,20.0,8.0,9.0,8.0,1.0,131.0,91.0,59.0,27.0,20.0,6.0,8.0
2024-580,Australian Open,Hard,128,G,20240115,149,127760,126952,7-6(0) 4-6 7-6(3) 6-3,5,R128,190.0,16.0,6.0,135.0,94.0,69.0,21.0,22.0,6.0,10.0,6.0,10.0,149.0,80.0,57.0,36.0,21.0,6.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,150,210506,210317,7-6(5) 3-6 6-1 6-2,5,R128,175.0,8.0,4.0,118.0,80.0,56.0,23.0,18.0,8.0,11.0,13.0,3.0,113.0,70.0,48.0,17.0,18.0,2.0,8.0
2024-580,Australian Open,Hard,128,G,20240115,151,208103,126523,6-3 6-2 6-3,5,R128,102.0,6.0,2.0,78.0,44.0,32.0,21.0,13.0,3.0,4.0,3.0,3.0,75.0,52.0,30.0,10.0,13.0,4.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,152,111815,122669,6-4 6-4 6-2,5,R128,135.0,6.0,3.0,81.0,44.0,36.0,21.0,14.0,3.0,4.0,2.0,4.0,92.0,44.0,24.0,26.0,14.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,153,206748,105583,6-3 3-6 6-3 7-6(3),5,R128,146.0,15.0,6.0,114.0,60.0,50.0,36.0,20.0,6.0,8.0,2.0,1.0,112.0,80.0,58.0,17.0,19.0,5.0,8.0
2024-580,Australian Open,Hard,128,G,20240115,154,126845,200218,3-6 7-6(2) 6-4 7-5,5,R128,172.0,17.0,3.0,136.0,81.0,61.0,30.0,22.0,6.0,10.0,9.0,11.0,135.0,89.0,66.0,21.0,21.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,155,134770,105077,6-1 6-3 6-1,5,R128,126.0,11.0,5.0,76.0,41.0,34.0,20.0,12.0,4.0,4.0,2.0,2.0,83.0,50.0,27.0,11.0,11.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,156,126205,106296,6-2 6-3 6-3,5,R128,94.0,9.0,2.0,70.0,43.0,37.0,18.0,13.0,4.0,4.0,6.0,2.0,73.0,47.0,30.0,11.0,13.0,2.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,157,207733,106218,6-4 3-6 4-6 6-0 6-2,5,R128,200.0,17.0,5.0,134.0,73.0,52.0,29.0,22.0,5.0,10.0,13.0,4.0,127.0,77.0,49.0,21.0,21.0,8.0,17.0
2024-580,Australian Open,Hard,128,G,20240115,158,200175,133297,4-6 7-5 6-3 6-4,5,R128,157.0,8.0,1.0,123.0,83.0,62.0,24.0,21.0,3.0,5.0,11.0,4.0,114.0,73.0,57.0,17.0,20.0,2.0,6.0
2024-580,Australian Open,Hard,128,G,20240115,159,105526,208014,3-6 6-3 6-2 6-7(2) 7-6(8),5,R128,230.0,25.0,4.0,177.0,107.0,82.0,33.0,25.0,11.0,14.0,24.0,6.0,164.0,95.0,73.0,31.0,25.0,8.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,160,111576,122330,6-4 6-2 7-6(5),5,R128,157.0,1.0,0.0,93.0,70.0,47.0,13.0,15.0,4.0,7.0,13.0,9.0,109.0,58.0,40.0,19.0,15.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,161,209992,111456,6-3 1-6 3-6 6-4 6-2,5,R128,206.0,4.0,4.0,143.0,83.0,57.0,30.0,22.0,13.0,18.0,6.0,4.0,117.0,78.0,52.0,20.0,21.0,5.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,162,132283,105554,4-6 7-6(8) 6-2 7-6(4),5,R128,223.0,23.0,1.0,133.0,88.0,72.0,24.0,21.0,5.0,6.0,3.0,6.0,141.0,79.0,59.0,34.0,21.0,8.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,163,207989,104755,7-6(5) 6-1 6-2,5,R128,142.0,9.0,3.0,94.0,62.0,45.0,21.0,14.0,2.0,2.0,3.0,3.0,117.0,86.0,51.0,11.0,13.0,12.0,16.0
2024-580,Australian Open,Hard,128,G,20240115,164,104925,200615,6-3 4-6 7-6(4) 6-3,5,R64,191.0,11.0,0.0,119.0,73.0,60.0,27.0,20.0,5.0,7.0,17.0,4.0,111.0,64.0,47.0,27.0,20.0,8.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,165,144869,104792,6-4 6-4 6-4,5,R64,133.0,5.0,0.0,102.0,80.0,54.0,13.0,15.0,4.0,5.0,12.0,4.0,86.0,53.0,44.0,12.0,15.0,4.0,8.0
2024-580,Australian Open,Hard,128,G,20240115,166,105173,144719,6-3 6-3 1-6 2-6 6-3,5,R64,204.0,7.0,3.0,120.0,77.0,56.0,24.0,21.0,4.0,8.0,10.0,8.0,143.0,90.0,66.0,22.0,21.0,8.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,167,210097,106331,6-4 6-1 3-6 7-6(5),5,R64,171.0,17.0,4.0,114.0,76.0,56.0,24.0,19.0,3.0,5.0,9.0,1.0,133.0,79.0,63.0,17.0,19.0,7.0,11.0
2024-580,Australian Open,Hard,128,G,20240115,168,126203,200384,6-0 6-3 6-1,5,R64,88.0,11.0,2.0,68.0,44.0,34.0,13.0,11.0,1.0,1.0,2.0,5.0,81.0,48.0,27.0,11.0,11.0,6.0,13.0
2024-580,Australian Open,Hard,128,G,20240115,169,206681,202103,7-6(5) 6-4 6-2,5,R64,121.0,7.0,3.0,94.0,60.0,42.0,18.0,15.0,5.0,8.0,6.0,6.0,118.0,71.0,45.0,17.0,15.0,12.0,18.0
2024-580,Australian Open,Hard,128,G,20240115,170,209414,207518,6-3 3-6 6-7(5) 6-3 6-0,5,R64,225.0,9.0,3.0,133.0,75.0,57.0,35.0,23.0,7.0,9.0,6.0,0.0,153.0,90.0,64.0,27.0,22.0,5.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,171,126774,111442,4-6 7-6(6) 6-2 7-6(4),5,R64,216.0,13.0,2.0,151.0,77.0,58.0,47.0,21.0,9.0,11.0,5.0,0.0,125.0,76.0,56.0,31.0,21.0,4.0,7.0
2024-580,Australian Open,Hard,128,G,20240115,172,206173,207411,6-2 6-2 6-2,5,R64,103.0,7.0,1.0,58.0,37.0,32.0,16.0,12.0,0.0,0.0,6.0,3.0,80.0,50.0,29.0,12.0,12.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,173,202104,123755,7-5 2-6 6-2 6-4,5,R64,194.0,4.0,5.0,113.0,77.0,53.0,20.0,19.0,1.0,5.0,6.0,2.0,141.0,82.0,53.0,28.0,19.0,14.0,20.0
2024-580,Australian Open,Hard,128,G,20240115,174,207830,126207,6-4 6-4 7-6(5),5,R64,155.0,10.0,1.0,97.0,66.0,50.0,15.0,16.0,2.0,5.0,13.0,2.0,128.0,81.0,54.0,18.0,16.0,7.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,175,111575,206499,6-4 6-3 4-6 6-3,5,R64,150.0,22.0,0.0,103.0,68.0,51.0,22.0,19.0,7.0,10.0,16.0,5.0,114.0,65.0,46.0,22.0,19.0,6.0,12.0
2024-580,Australian Open,Hard,128,G,20240115,176,200282,208286,6-3 6-0 6-3,5,R64,120.0,4.0,3.0,82.0,49.0,37.0,17.0,12.0,5.0,6.0,4.0,2.0,82.0,40.0,24.0,15.0,12.0,7.0,14.0
2024-580,Australian Open,Hard,128,G,20240115,177,207925,200303,7-5 6-3 5-7 6-2,5,R64,195.0,5.0,4.0,126.0,67.0,49.0,33.0,21.0,6.0,9.0,2.0,5.0,117.0,73.0,48.0,24.0,20.0,3.0,9.0
2024-580,Australian Open,Hard,128,G,20240115,178,200624,111460,6-4 6-4 6-4,5,R64,121.0,12.0,4.0,84.0,50.0,38.0,25.0,15.0,1.0,1.0,19.0,4.0,124.0,70.0,54.0,19.0,15.0,14.0,17.0
2024-580,Australian Open,Hard,128,G,20240115,179,126094,111153,6-4 6-4 6-4,5,R64,99.0,10.0,0.0,79.0,60.0,51.0,14.0,15.0,3.0,3.0,10.0,2.0,95.0,74.0,49.0,11.0,15.0,7.0,10.0
2024-580,Australian Open,Hard,128,G,20240115,180,209070,208029,7-6(4) 6-4 4-6 6-3,5,R64,202.0,18.0,2.0,118.0,74.0,61.0,25.0,21.0,3.0,4.0,6.0,4.0,137.0,76.0,55.0,35.0,20.0,5.0,8.0
