id,player_api_id,player_name,birthday,weight (kg),height (cm)
506,27667,Alfonso De Lucia,1983-11-12,83.9,185
507,629594,Alfonso Pedraza,1996-04-09,74.8,183
508,280510,Alfonso Taira,1992-06-17,67.1,178
509,317156,Alfred Duncan,1993-03-1,78.0,178
510,129918,Alfred Finnbogason,1989-02-01,78.0,185
511,111801,Alfred N'Diaye,1990-03-06,79.8,190
512,239946,Alfredo Morales,1990-05-12,77.1,183
513,213649,Alfredo Ortuno,1991-01-21,83.9,183
514,46412,Alharbi El Jadeyaoui,1986-08-08,69.9,178
515,242889,Alhassan Wakaso,1992-01-07,79.8,180
516,256727,Alhassane Bangoura,1992-03-3,72.1,175
517,286117,Alhassane Keita,1992-04-16,78.9,180
518,41718,Alhassane Keita,1983-06-26,68.0,170
519,476771,Ali Adnan,1993-12-19,71.2,185
520,190741,Ali Ahamada,1991-08-19,83.0,188
521,25156,Ali Al-Habsi,1981-12-3,78.9,193
522,25535,Ali Boussaboun,1979-06-11,81.2,178
523,420224,Ali Ghazal,1992-02-01,83.9,188
524,211139,Ali M'Madi,1990-04-21,71.2,178
525,209371,Ali Messaoud,1991-04-13,76.2,183
526,512728,Ali Yasar,1995-03-08,69.9,180
527,261332,Alim Oezturk,1992-11-17,79.8,190
528,166577,Aliou Dia,1990-05-3,78.0,180
529,610533,Alioun Fall,1990-12-2,68.9,170
530,167285,Alireza Haghighi,1988-05-02,79.8,193
531,466890,Alireza Jahanbakhsh,1993-10-08,74.8,180
532,190493,Alistair Crawford,1991-07-3,63.0,178
533,169752,Aljaz Struna,1990-08-04,83.9,190
534,26503,Alje Schut,1981-02-18,97.1,193
535,32496,Allan McGregor,1982-01-31,83.9,183
536,213809,Allan Nyom,1988-05-1,81.2,188
537,24364,Allan Russell,1980-12-13,77.1,185
538,466482,Allan Saint-Maximin,1997-03-12,67.1,173
539,188652,Allan,1991-01-08,73.9,175
540,676625,Allan,1997-03-03,69.9,180
541,563216,Almamy Toure,1996-04-28,72.1,183
542,95681,Almeida Anderson do Oliveira,1980-12-14,88.9,188
543,128851,Almeida Borges Leandro,1985-03-31,82.1,178
544,25816,Almen Abdi,1986-10-21,74.8,183
545,174093,Almog Cohen,1988-09-01,71.2,170
546,634113,Alois Confais,1996-09-07,60.8,175
547,39978,Alou Diarra,1981-07-15,78.9,190
548,17276,Aloys Nong,1983-10-16,77.1,180
549,254455,Alpaslan Ozturk,1993-07-16,83.0,185
550,210164,Alphonse Areola,1993-02-27,91.2,190
551,94021,Alphousseyni Keita,1985-11-13,81.2,180
552,27351,Altin Lala,1975-11-18,68.0,173
553,264743,Alvarinho,1990-09-03,67.1,170
554,299653,Alvaro Ampuero,1992-09-25,77.1,183
555,46211,Alvaro Anton,1983-12-28,69.9,178
556,37442,Alvaro Arbeloa,1983-01-17,78.9,183
557,201916,Alvaro Arroyo,1988-07-22,76.2,180
558,183350,Alvaro Cejudo,1984-01-29,78.0,180
559,114044,Alvaro Dominguez,1989-05-15,83.0,188
560,50104,Alvaro Dominguez,1981-06-1,68.9,175
561,141662,Alvaro Fernandez,1985-10-11,72.1,185
562,474658,Alvaro Garcia,1992-10-27,59.0,168
563,183327,Alvaro Gimenez,1991-05-19,74.8,183
564,257855,Alvaro Gonzalez Soberon,1990-01-08,68.0,180
565,57067,Alvaro Gonzalez,1984-10-29,72.1,175
566,523390,Alvaro Medran,1994-03-15,68.0,175
567,41465,Alvaro Mejia,1982-01-18,71.2,180
568,213501,Alvaro Morata,1992-10-23,84.8,188
569,75310,Alvaro Negredo,1985-08-2,86.2,185
570,100033,Alvaro Pereira,1985-11-28,78.0,180
571,33586,Alvaro Rubio,1979-04-18,68.0,180
572,41564,Alvaro Saborio,1982-03-25,77.1,183
573,34983,Alvaro Santos,1980-01-3,88.0,180
574,282467,Alvaro Vadillo,1994-09-12,69.9,180
575,213489,Alvaro Vazquez,1991-04-27,74.8,183
576,38162,"Alves Justino Jorge Luiz,28",1982-04-22,79.8,193
577,93484,Aly Cissokho,1987-09-15,74.8,180
578,681965,Aly Ndom,1996-05-3,79.8,188
579,185388,Amad Al Hosni,1984-07-18,68.0,178
580,46660,Amadou Alassane,1983-04-07,76.2,188
581,668307,Amadou Diawara,1997-07-17,74.8,183
582,111917,Amadou Sidibe,1986-02-19,72.1,173
583,318656,Amadou Soukouna,1992-06-21,73.9,178
584,170316,Amara Baby,1989-02-23,74.8,183
585,38827,Amauri,1980-06-03,83.0,185
586,27226,Amaury Bischoff,1987-03-31,66.2,178
587,35636,Amdy Faye,1977-03-12,78.0,183
588,277767,Amidio Balde,1991-05-16,93.0,193
589,244840,Amidu Salifu,1992-09-2,78.0,183
590,668820,Amilton,1989-08-12,68.0,173
591,384142,Amin Affane,1994-01-21,73.9,175
592,309505,Amin Younes,1993-08-06,67.1,168
593,156105,Amine Linganzi,1989-11-16,81.2,185
594,108525,Amine Mohamed Chermiti,1987-12-26,72.1,178
595,127224,Amir Abrashi,1990-03-27,71.2,173
596,15608,Amir Spahic,1983-09-13,83.9,188
597,108524,Ammar Jemal,1987-04-2,87.1,185
598,21161,Amoreirinha,1984-08-05,83.0,183
599,303359,Amos Youga,1992-12-08,83.0,185
600,127857,Amr Zaki,1983-04-01,78.0,185
601,213814,Anaitz Arbilla,1987-05-15,74.8,178
602,521272,Anas Tahiri,1995-05-15,60.8,178
603,287333,Anass Achahbar,1994-01-13,72.1,175
604,614454,Anastasios Donis,1996-08-29,73.9,178
605,118359,Anatole Ngamukol,1988-01-15,69.9,178
606,30868,Anatoli Tymoschuk,1979-03-3,69.9,180
607,267915,Ancelmo Junior,1990-04-03,74.8,180
608,46085,Anco Jansen,1989-03-09,88.9,183
609,449492,Ander Capa,1992-05-14,69.9,173
610,164676,Ander Herrera,1989-08-14,73.0,183
611,150323,Ander Iturraspe,1989-03-08,74.8,188
612,33021,Ander Murillo,1983-07-26,83.9,183
613,127209,Anders Christiansen,1990-06-08,74.8,175
614,70074,Anders Konradsen,1990-07-18,76.2,183
615,26818,Anders Lindegaard,1984-04-13,78.9,193
616,265799,Anderson Carvalho,1990-05-2,66.2,175
617,268039,Anderson Conceicao,1989-10-24,81.2,188
618,570360,Anderson Correia,1991-05-06,68.0,178
619,470305,Anderson Esiti,1994-05-24,84.8,188
620,127888,Anderson Luis,1988-07-31,71.2,175
621,268586,Anderson Melo,1990-08-14,68.9,178
622,450011,Anderson Talisca,1994-02-01,72.1,188
623,145561,Anderson,1988-01-1,86.2,188
624,40961,Anderson,1988-04-13,68.9,175
625,71055,Andi Lila,1986-02-12,78.9,183
626,201811,Andile Jali,1990-04-1,66.2,173
627,131391,Andis Shala,1988-11-15,79.8,188
628,16362,Andjelko Djuricic,1980-11-21,84.8,190
629,33025,Andoni Iraola,1982-06-22,73.9,183
630,167491,Andras Gosztonyi,1990-11-07,79.8,183
631,72633,Andraz Kirm,1984-09-06,73.0,183
632,164130,Andre Albino Carvalho da Cunha,1978-02-16,83.0,183
633,150268,Andre Almeida,1990-09-1,71.2,185
634,164333,Andre Andre,1989-08-26,64.9,175
635,612863,Andre Anguissa,1995-11-16,74.8,183
636,421785,Andre Auras,1991-04-22,77.1,183
637,95955,Andre Ayew,1989-12-17,72.1,175
638,41462,Andre Bahia,1983-11-24,79.8,183
639,38504,Andre Bikey,1985-01-08,79.8,183
640,292772,Andre Biyogo Poko,1993-03-07,72.1,173
641,181254,Andre Blackman,1990-11-1,74.8,180
642,687288,Andre Bukia,1995-03-03,64.9,173
643,246414,Andre Carrillo,1991-06-14,73.0,180
644,40956,Andre Castro,1988-04-02,74.8,180
645,163839,Andre Claro,1991-03-31,74.8,183
646,363365,Andre Costa,1992-11-27,73.0,183
647,264739,Andre Dias,1992-04-18,71.2,173
648,35244,Andre Dias,1979-05-15,79.8,183
649,150267,Andre Fontes,1985-05-27,73.0,178
650,209503,Andre Geraldes,1991-05-02,69.9,180
651,361770,Andre Gomes,1993-07-3,83.9,188
652,243829,Andre Hahn,1990-08-13,79.8,185
653,69911,Andre Hainault,1986-06-17,79.8,183
654,212915,Andre Hoffmann,1993-02-28,83.9,188
655,605507,Andre Horta,1996-11-07,57.2,168
656,42352,Andre Leao,1985-05-2,78.0,185
657,27504,Andre Lenz,1973-11-19,93.0,190
658,21458,Andre Leone,1979-02-12,81.2,183
659,26245,Andre Luiz,1980-01-27,88.0,185
660,98382,Andre Marques,1987-08-01,76.2,185
661,154265,Andre Martins,1990-01-21,62.1,170
662,245423,Andre Micael,1989-02-04,83.0,188
663,38170,Andre Mijatovic,1979-12-03,79.8,190
664,570468,Andre Moreira,1995-12-02,84.8,196
665,37764,Andre Ooijer,1974-07-11,83.0,185
666,96968,Andre Pinto,1989-10-05,86.2,193
667,251244,Andre Ramalho Silva,1992-02-16,81.2,183
668,164238,Andre Santos,1989-03-02,74.8,178
669,78541,Andre Santos,1983-03-08,73.9,180
670,178812,Andre Schuerrle,1990-11-06,73.9,183
671,388523,Andre Silva,1995-11-06,78.9,185
672,97509,Andre Simoes,1989-12-16,73.9,178
673,281205,Andre Sousa,1990-07-09,78.0,180
674,150082,Andre Vilas Boas,1983-06-04,79.8,185
675,265918,Andre Wisdom,1993-05-09,78.0,185
676,38098,Andre-Pierre Gignac,1985-12-05,83.9,188
677,172187,Andre,1990-09-27,77.1,185
678,39744,Andrea Ardito,1977-01-08,60.8,173
679,30902,Andrea Barzagli,1981-05-08,87.1,188
680,309726,Andrea Belotti,1993-12-2,72.1,180
681,154239,Andrea Bertolacci,1991-01-11,74.8,178
682,39510,Andrea Campagnolo,1978-06-17,72.1,183
683,27664,Andrea Caracciolo,1981-09-18,79.8,193
684,150393,Andrea Catellani,1988-05-26,77.1,180
685,39643,Andrea Coda,1985-04-25,86.2,190
686,39170,Andrea Consigli,1987-01-27,82.1,188
687,506364,Andrea Conti,1994-03-02,76.2,183
688,74468,Andrea Conti,1977-08-23,72.1,178
689,41326,Andrea Cossu,1980-05-03,63.0,170
690,41865,Andrea Costa,1986-02-01,73.0,183
691,414792,Andrea Dossena,1981-09-11,77.1,180
692,41942,Andrea Esposito,1986-05-17,83.9,190
693,209389,Andrea Fileccia,1991-12-06,88.9,193
694,39495,Andrea Gasbarroni,1981-08-06,68.0,175
695,31470,Andrea Guatelli,1984-05-05,96.2,198
696,41404,Andrea Lazzari,1984-12-03,74.8,183
697,74542,Andrea Lisuzzo,1981-01-26,76.2,183
698,41369,Andrea Luci,1985-03-3,68.0,173
699,24443,Andrea Mantovani,1984-06-22,77.1,185
700,41879,Andrea Masiello,1986-02-05,82.1,183
701,159606,Andrea Mazzarani,1989-11-06,73.9,180
702,150435,Andrea Mei,1989-05-18,78.0,185
703,150746,Andrea Mutombo,1990-07-06,78.9,183
704,37645,Andrea Orlandi,1984-08-03,78.0,180
705,39538,Andrea Parola,1979-04-22,73.9,178
706,30731,Andrea Pirlo,1979-05-19,68.0,178
707,27676,Andrea Pisanu,1982-01-07,72.1,180
708,57124,Andrea Poli,1989-09-29,77.1,183
709,24493,Andrea Raggi,1984-06-24,82.1,188
710,25526,Andrea Ranocchia,1988-02-16,81.2,196
711,130113,Andrea Rispoli,1988-01-29,82.1,188
712,41878,Andrea Rossi,1986-11-07,71.2,178
713,42466,Andrea Russotto,1988-05-25,66.2,175
714,150464,Andrea Seculin,1990-07-14,79.8,190
715,364164,Andrea Tabanelli,1990-02-02,78.0,193
716,24457,Andrea Zanchetta,1975-02-02,73.9,180
717,39841,Andreas Beck,1987-03-13,76.2,180
718,70789,Andreas Bjelland,1988-07-11,84.8,188
719,449232,Andreas Christensen,1996-04-1,73.9,188
720,25364,Andreas Goerlitz,1982-01-31,73.9,180
721,30424,Andreas Granqvist,1985-04-16,83.9,193
722,33792,Andreas Hinkel,1982-03-26,73.9,183
723,237645,Andreas Hirzel,1993-03-25,88.9,190
724,38213,Andreas Ibertsberger,1982-07-27,77.1,178
725,36617,Andreas Isaksson,1981-10-03,86.2,198
726,42873,Andreas Ivanschitz,1983-10-15,82.1,183
727,40495,Andreas Johansson,1982-03-1,72.1,183
728,27022,Andreas Lambertz,1984-10-15,68.9,173
729,45435,Andreas Landgren,1989-03-17,73.9,175
730,42824,Andreas Lasnik,1983-11-09,73.9,183
731,192712,Andreas Ludwig,1990-09-11,68.0,173
732,178771,Andreas Luthe,1987-03-1,84.8,196
733,25365,Andreas Ottl,1985-03-01,78.0,185
734,195724,Andreas Samaris,1989-06-13,79.8,188
735,184360,Andreas Weimann,1991-08-05,76.2,178
736,158253,Andreas Wittwer,1990-10-05,78.0,173
737,27438,Andreas Wolf,1982-06-12,82.1,183
738,173461,Andrej Kramaric,1991-06-19,73.0,178
739,72401,Andrej Rendla,1990-10-13,77.1,190
740,104986,Andres Fernandez,1986-12-16,86.2,183
741,31045,Andres Guardado,1986-09-28,67.1,170
742,30955,Andres Iniesta,1984-05-11,68.0,170
743,57057,Andres Lamas,1984-01-16,81.2,188
744,43291,Andres Madrid,1981-07-29,78.0,183
745,320187,Andres Malloth,1992-11-27,81.2,185
746,33986,Andres Palop,1973-10-22,74.8,183
747,192065,Andres Tunez,1987-03-15,83.0,188
748,172948,Andreu Fontas,1989-11-14,88.9,185
749,74744,Andreu Mayoral,1983-06-17,67.1,178
750,41592,Andrew Barrowman,1984-11-27,79.8,183
751,32419,Andrew Considine,1987-04-01,74.8,183
752,23528,Andrew Crofts,1984-05-29,73.0,175
753,23007,Andrew Davies,1984-12-17,82.1,188
754,23022,Andrew Dawson,1978-10-2,71.2,175
755,32593,Andrew Driver,1987-11-2,68.9,175
756,31907,Andrew Johnson,1981-02-1,64.0,170
757,23866,Andrew Keogh,1986-05-16,69.9,183
758,160936,Andrew Little,1989-05-12,76.2,183
759,43243,Andrew McNeil,1987-01-19,83.0,180
760,308277,Andrew Mitchell,1992-04-06,69.9,180
761,24336,Andrew O'Brien,1979-06-29,73.9,190
762,17866,Andrew Reid,1982-07-29,74.8,170
763,357880,Andrew Robertson,1994-03-11,63.0,178
764,68400,Andrew Shinnie,1989-07-17,69.9,180
765,37369,Andrew Sinkala,1979-06-18,74.8,175
766,23629,Andrew Surman,1986-08-2,73.0,178
767,24161,Andrew Taylor,1986-08-01,68.9,178
768,308236,Andrew Wooten,1989-09-3,81.2,185
769,3520,Andrey Arshavin,1981-05-29,69.9,173
770,30886,Andrey Voronin,1979-07-21,81.2,175
771,570463,Andrezinho,1995-08-06,62.1,175
772,97493,Andrezinho,1981-10-09,67.1,173
773,38367,Andrija Delibasic,1981-04-24,83.9,188
774,95545,Andrija Kaludjerovic,1987-07-05,78.9,180
775,10637,Andris Vanins,1980-04-3,79.8,185
776,38495,Andrius Velicka,1979-04-05,79.8,183
777,31996,Andriy Shevchenko,1976-09-29,72.1,183
778,166422,Andros Townsend,1991-07-16,81.2,180
779,275760,Andrzej Witan,1990-02-22,76.2,183
780,37185,Andwele Slory,1982-09-27,69.9,170
781,47382,Andy Carroll,1989-01-06,78.9,190
782,183530,Andy Delort,1991-10-09,82.1,183
783,70273,Andy Dorman,1982-05-01,68.0,185
784,35574,Andy Dowie,1983-03-25,83.0,185
785,40574,Andy Griffin,1979-03-07,68.0,173
786,17391,Andy Jackson,1988-01-09,59.9,178
787,504613,Andy Kawaya,1996-08-23,82.1,173
788,103419,Andy King,1988-10-29,73.9,183
789,24575,Andy Kirk,1979-05-29,69.9,178
790,198453,Andy Najar,1993-03-16,68.9,170
791,39223,Andy Webster,1982-04-23,64.0,183
792,23369,Andy Wilkinson,1984-08-06,68.9,180
793,148314,Anele Ngcongca,1987-10-21,68.0,183
794,154941,Anestis Argyriou,1988-01-04,77.1,183
795,47193,Angel Cervara,1986-01-31,73.9,175
796,432950,Angel Correa,1995-03-09,69.9,175
797,46509,Angel Di Maria,1988-02-14,74.8,180
798,33762,Angel Javier Arizmendi,1984-03-03,76.2,188
799,38573,Angel Lafita,1984-08-07,73.0,188
800,33733,Angel Lopez,1981-03-1,71.2,180
801,33820,Angel Manuel Vivar Dorado,1974-02-12,78.0,183
802,105925,Angel Montoro,1988-06-25,73.9,180
803,89185,Angel Rangel,1982-10-28,82.1,180
804,41292,Angel Rodriguez,1987-04-26,68.0,173
805,280485,Angel Trujillo,1987-09-08,78.9,178
806,155246,Angelo da Costa,1983-11-12,81.2,185
807,26678,Angelo Martha,1982-04-29,82.1,185
808,49543,Angelo Obinze Ogbonna,1988-05-23,86.2,190
809,27702,Angelo Palombo,1981-09-25,77.1,178
810,8837,Angelo Raso,1981-07-2,72.1,173
811,17836,Angelo,1981-06-12,78.0,175
812,33850,Angelos Basinas,1976-01-03,74.8,178
813,38810,Angelos Charisteas,1980-02-09,82.1,190
814,163901,Anibal Capela,1991-05-08,83.9,188
815,442735,Anice Badri,1990-09-18,73.0,178
816,38100,Anilton,1980-07-1,77.1,185
817,27155,Anis Ben-Hatira,1988-07-18,82.1,183
818,243509,Anouar Kali,1991-06-03,67.1,173
819,26692,Anour Hadouir,1982-09-14,68.0,170
820,163989,Anselmo,1981-06-06,83.9,188
821,202343,Anselmo,1989-02-2,82.1,185
822,22139,Anselmo,1984-01-06,77.1,183
823,7334,Anssi Jaakkola,1987-03-13,88.0,193
824,97359,Ante Puljic,1987-11-05,82.1,188
825,265725,Ante Rebic,1993-09-21,77.1,185
826,170660,Ante Vukusic,1991-01-04,73.9,178
827,17312,Anther Yahia,1982-03-21,74.8,183
828,177683,Anthony Andreu,1988-05-22,73.0,178
829,71619,Anthony Annan,1986-07-21,64.0,175
830,165597,Anthony Bentem,1990-03-19,74.8,180
831,425457,Anthony Biekman,1994-05-16,78.0,180
832,11327,Anthony Deroin,1979-03-15,66.2,163
833,7621,Anthony Favre,1984-02-01,89.8,193
834,280862,Anthony Forde,1993-11-16,82.1,180
835,24509,Anthony Gardner,1980-09-19,88.0,196
836,202562,Anthony Knockaert,1991-11-2,68.9,173
837,37466,Anthony Le Tallec,1984-10-03,73.0,183
838,215419,Anthony Limbombe,1994-07-15,72.1,178
839,118850,Anthony Lippini,1988-11-07,68.0,175
840,167035,Anthony Lopes,1990-10-01,81.2,183
841,188565,Anthony Loustallot,1992-03-3,77.1,183
842,25640,Anthony Lurling,1977-04-22,74.8,173
843,413557,Anthony Martial,1995-12-05,76.2,180
844,24162,Anthony McMahon,1986-03-24,72.1,180
845,187563,Anthony Mfa Meuzi,1991-03-07,91.2,183
846,71605,Anthony Modeste,1988-04-14,83.9,188
847,148331,Anthony Moris,1990-04-29,74.8,183
848,40659,Anthony Mounier,1987-09-27,68.9,175
849,30295,Anthony Obodai,1982-08-06,72.1,170
850,47194,Anthony Pilkington,1988-06-06,81.2,180
851,37021,Anthony Portier,1982-06-01,82.1,183
852,32579,Anthony Reveillere,1979-11-1,77.1,180
853,564859,Anthony Ribelin,1996-04-08,73.0,178
854,114742,Anthony Sauthier,1991-02-05,69.9,183
855,30710,Anthony Seric,1979-01-15,77.1,183
856,38614,Anthony Stokes,1988-07-25,71.2,180
857,95176,Anthony Straker,1988-09-23,74.8,175
858,196366,Anthony Ujah,1990-11-2,81.2,178
859,94284,Anthony van Loo,1988-10-05,71.2,178
860,38368,Anthony Vanden Borre,1987-10-24,87.1,183
861,562698,Anthony Walongwa,1993-10-15,79.8,188
862,188506,Anthony Watt,1993-12-29,76.2,183
863,46892,Anthony Weber,1987-06-11,82.1,190
864,42582,Antimo Iunco,1984-06-1,68.0,173
865,656668,Anto Grgic,1996-11-28,78.0,188
866,424918,Antoine Conte,1994-01-29,72.1,178
867,46653,Antoine Devaux,1985-02-21,69.9,185
868,184138,Antoine Griezmann,1991-03-21,67.1,175
869,717270,Antoine Rabillard,1995-09-22,67.1,178
870,8893,Antoine Rey,1986-08-25,67.1,168
871,26470,Antoine van der Linden,1976-03-17,83.9,185
872,11736,Antolin Alcaraz,1982-07-3,79.8,188
873,24740,Anton Ferdinand,1985-02-18,71.2,183
874,441302,Anton Mitryushkin,1996-02-08,82.1,188
875,16678,Anton Putsila,1987-06-1,73.9,180
876,115253,Anton Sloboda,1987-07-1,69.9,178
877,13349,Antoni Lukasiewicz,1983-06-26,86.2,188
878,186948,Antonini Culina,1992-01-27,77.1,183
879,40648,Antonio Adan,1987-05-13,92.1,190
880,150731,Antonio Amaya,1983-05-31,86.2,193
881,102612,Antonio Apono,1984-02-13,72.1,173
882,41769,Antonio Balzano,1986-06-13,73.9,175
883,39738,Antonio Barilla,1988-04-01,78.0,180
884,35324,Antonio Barragan,1987-06-12,83.0,185
885,39485,Antonio Bocchetti,1980-06-11,74.8,183
886,24464,Antonio Busce,1975-12-12,78.0,183
887,11685,Antonio Candreva,1987-02-28,69.9,180
888,25837,Antonio Carlos Dos Santos,1979-10-03,68.0,188
889,32748,Antonio Cassano,1982-07-12,79.8,175
890,41881,Antonio Chimenti,1970-06-3,83.0,183
891,358142,Antonio Cotan,1995-09-19,68.0,173
892,34413,Antonio da Silva,1978-06-13,76.2,175
893,66982,Antonio de Azevedo,1981-11-23,68.0,175
894,299374,Antonio Di Gaudio,1989-08-16,63.0,170
895,27734,Antonio Di Natale,1977-10-13,69.9,170
896,33644,Antonio Doblas,1980-08-05,81.2,183
897,212772,Antonio Donnarumma,1990-07-07,96.2,193
898,164430,Antonio Filipe,1985-04-14,83.9,185
899,37499,Antonio Filippini,1973-07-03,66.2,168
900,41542,Antonio Floro Flores,1983-06-18,78.0,183
901,40680,Antonio Geder,1978-05-23,86.2,183
902,39389,Antonio Ghomsi,1986-04-22,78.9,178
903,37433,Antonio Guayre,1980-04-23,71.2,175
904,33832,Antonio Hidalgo,1979-02-08,73.0,183
905,24409,Antonio Langella,1977-03-3,81.2,183
906,32656,Antonio Lopez,1981-09-13,73.9,175
907,202553,Antonio Luna,1991-03-17,68.0,178
908,517294,Antonio Marin Molina,1996-06-17,74.8,178
909,182839,Antonio Mazzotta,1989-08-02,73.0,183
910,298941,Antonio Milic,1994-03-1,81.2,190
911,35644,Antonio Mirante,1983-07-08,78.9,193
912,39367,Antonio Nocerino,1985-04-09,74.8,175
913,354519,Antonio Reguero Chapinal,1982-07-04,79.8,183
914,27560,Antonio Rosati,1983-06-26,81.2,196
915,276738,Antonio Ruediger,1993-03-03,84.8,190
916,79737,Antonio Rukavina,1984-01-26,73.9,178
917,474448,Antonio Sanabria,1996-03-04,69.9,180
918,255251,Antonio Signori Dominique,1994-07-25,74.8,185
919,37793,Antonio Tomas,1985-01-19,74.8,175
920,35327,Antonio Valencia,1985-08-04,78.0,180
921,361760,Antonio Xavier,1992-07-06,71.2,175
922,74291,Antonio Zito,1986-06-06,81.2,183
923,496045,Antonio-Mirko Colak,1993-09-17,83.0,188
924,132111,Antons Kurakins,1990-01-01,73.0,183
925,93346,"Antony Lecointe,19",1980-10-05,59.0,168
926,31810,Antti Okkonen,1982-06-06,73.9,178
927,45244,Antunes,1987-04-01,68.9,175
928,562267,Anwar El-Ghazi,1995-05-03,87.1,188
929,186975,Apostolos Vellios,1992-01-08,78.0,190
930,38230,Apoula Edima Edel,1986-06-17,79.8,183
931,70255,Aquivaldo Mosquera,1981-06-22,84.8,183
932,209362,Aras Oezbiliz,1990-03-09,69.9,175
933,520659,Arber Zeneli,1995-02-25,72.1,175
934,182776,Archimede Morleo,1983-09-26,68.0,173
935,37188,Ard van Peppen,1985-06-26,78.9,180
936,39792,Arda Turan,1987-01-3,76.2,178
937,30880,Arek Radomski,1977-06-27,77.1,178
938,40451,Ari,1985-12-12,78.0,198
939,112656,Ariel Borysiuk,1991-07-29,69.9,180
940,38362,Ariel Ibagaza,1976-10-27,64.9,165
941,149584,Ariel Nahuelpan,1987-10-15,92.1,188
942,38263,Aristide Bance,1984-09-19,93.0,193
943,604374,Aristote Madiani,1995-08-22,73.0,183
944,421441,Aristote N'Dongala,1994-01-19,68.9,175
945,33028,Aritz Aduriz,1981-02-11,78.0,183
946,607148,Aritz Elustondo,1994-03-28,72.1,183
947,75331,Aritz Lopez Garai,1980-11-06,79.8,183
948,37496,Ariza Makukula,1981-03-04,83.9,193
949,45485,Arjan Swinkels,1984-10-15,81.2,183
950,110112,Arjan van Dijk,1987-01-17,78.0,188
951,30834,Arjen Robben,1984-01-23,79.8,180
952,39070,Arkadiusz Glowacki,1979-03-13,78.0,185
953,13472,Arkadiusz Malarz,1980-06-19,86.2,188
954,277460,Arkadiusz Milik,1994-02-28,78.0,185
955,196185,Arkadiusz Piech,1985-06-07,72.1,170
956,197560,Arkadiusz Wozniak,1990-06-01,76.2,183
957,263796,Arlind Ajeti,1993-09-25,83.0,183
958,63520,Armand Traore,1989-10-08,82.1,183
959,301023,Armando Izzo,1992-03-02,78.0,183
960,254704,Armando Sadiku,1991-05-27,79.8,185
961,174855,Armiche Ortega,1988-06-12,69.9,175
962,448851,Armin Alesevic,1994-03-06,81.2,185
963,107502,Armin Bacinovic,1989-10-24,73.0,183
964,314966,Armin Cerimagic,1994-01-14,74.8,180
965,27110,Arnar Vidarsson,1978-03-15,77.1,178
966,38625,Arnaud Buhler,1985-01-17,72.1,188
967,239351,Arnaud De Greef,1992-04-12,79.8,183
968,46540,Arnaud Le Lan,1978-03-22,59.9,170
969,46246,Arnaud Maire,1979-03-06,77.1,180
970,179411,Arnaud Souquet,1992-02-12,68.0,178
971,37104,Arnaud Sutchuin Djoum,1989-05-02,78.0,183
972,30819,Arne Friedrich,1979-05-29,82.1,185
973,256197,Arne Naudts,1993-11-27,79.8,185
974,26630,Arne Slot,1978-09-17,74.8,185
975,40281,Arni Gautur Arason,1975-05-07,83.9,188
976,560413,Arno Verschueren,1997-04-08,66.2,175
977,103964,Arnold Bouka Moutou,1988-11-28,68.9,175
978,34400,Arnold Bruggink,1977-07-24,79.8,185
979,26458,Arnold Kruiswijk,1984-11-02,73.0,183
980,26324,Arnold Mvuemba,1985-01-28,67.1,173
981,522765,Arnold,1992-04-06,74.8,185
982,178481,Arnor Angeli,1991-02-25,77.1,183
983,110137,Arnor Smarason,1988-09-07,78.0,185
984,110169,Aron Gunnarsson,1989-04-22,69.9,178
985,172388,Aron Johannsson,1990-11-1,69.9,183
986,112979,Aron Liechti,1986-02-15,69.9,180
987,30922,Arouna Kone,1983-11-11,81.2,183
988,287334,Arsenio Valpoort,1992-08-05,79.8,185
989,242904,Arsenio,1989-08-3,72.1,180
990,107717,Artem Kravets,1989-06-03,78.0,188
991,206669,Artem Putivtsev,1988-08-29,78.9,185
992,540230,Artem Simonyan,1995-02-2,69.9,178
